ykiho	name	class_cd	class_nm	sggu_nm	emdong_nm	addr	lon	lat	estb_day	doctor_total	telno	is_pediatric
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz	강철병원	21	병원	송파구	삼전동	서울특별시 송파구 백제고분로 252, SH타워 2~8층 (삼전동)	127.0942945	37.5023107	20241002	5	02-6287-5500	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz	건양의료재단 김안과병원	21	병원	영등포구	영등포동4가	서울특별시 영등포구 영신로 136, (영등포동4가)	126.9014955	37.5197392	19920801	61	1577-2639	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz	고도일병원	21	병원	서초구	반포동	서울특별시 서초구 강남대로 505, (반포동, 고도일 병원)	127.0227848	37.5070301	20091102	10	1577-8907	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz	고은빛여성병원	21	병원	강동구	길동	서울특별시 강동구 천호대로 1151, (길동)	127.1393602	37.5341574	20180222	14	1577-0082	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz	공안과병원	21	병원	강동구	성내동	서울특별시 강동구 풍성로37길 45, (성내동)	127.1260445	37.533932	20120102	10	02-480-5000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz	광혜병원	21	병원	강남구	대치동	서울특별시 강남구 영동대로86길 9, (대치동, 지하1~2층,2~7층)	127.0647911	37.5081452	20120227	9	02-538-7111	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz	국립재활원	21	병원	강북구	수유동	서울특별시 강북구 삼각산로 58, 국립재활원 (수유동)	127.0105162	37.6388781	19940221	28	02-901-1700	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz	금강아산병원(재단법인 아산사회복지재단)	21	병원	용산구	이촌동	서울특별시 용산구 이촌로 318, (이촌동)	126.9818432	37.5176285	19840403	10	02-799-5000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz	금천수병원	21	병원	금천구	독산동	서울특별시 금천구 남부순환로 1400, 1층~9층 (독산동)	126.9064303	37.4800294	20120614	11	02-838-5558	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz	김정수여러분병원	21	병원	강남구	논현동	서울특별시 강남구 봉은사로 171, (논현동, 지하1층일부,1-5층,6층일부)	127.0325991	37.5072251	20050601	2	02-517-0770	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz	나누리병원	21	병원	강남구	논현동	서울특별시 강남구 언주로 731, 나누리병원 (논현동)	127.034005	37.5203058	20030916	16	02-6003-9718	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz	날개병원	21	병원	동대문구	용두동	서울특별시 동대문구 무학로 193-1, (용두동)	127.0295094	37.5816364	20110329	4	02-959-9191	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz	남기세병원	21	병원	강동구	길동	서울특별시 강동구 천호대로 1133, (길동)	127.137523	37.5346934	20141028	6	02-1577-2533	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz	낭만병원	21	병원	동작구	사당동	서울특별시 동작구 동작대로 67, (사당동)	126.9814925	37.4825532	20100111	5	02-523-1119	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz	누네안과병원	21	병원	강남구	대치동	서울특별시 강남구 테헤란로 408, 대치빌딩 지상9층~지상17층 (대치동)	127.0504171	37.5044651	20061220	30	02-1661-1175	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz	뉴민병원	21	병원	서초구	방배동	서울특별시 서초구 방배로 223, 창생빌딩 2~7층 (방배동)	126.9899521	37.4930421	20190708	6	02-6677-8875	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz	뉴스타트병원	21	병원	송파구	가락동	서울특별시 송파구 송이로 76, 뉴스타트병원 (가락동)	127.1194989	37.4991188	20080102	5	02-407-7700	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz	늘찬병원	21	병원	중랑구	면목동	서울특별시 중랑구 동일로 643, 화성빌딩 지하1, 2~8층 (면목동)	127.0796571	37.587994	20160705	8	02-1644-0710	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz	다일천사병원	21	병원	동대문구	전농동	서울특별시 동대문구 서울시립대로 57, 천사병원 B1,1,2,3,6층 (전농동)	127.0477019	37.5765433	20020918	0	02-2213-8004	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz	달려라병원	21	병원	강동구	성내동	서울특별시 강동구 천호대로 1110, 지하5~지상9층 (성내동)	127.1347351	37.5347217	20130222	15	1600-7511	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz	담소유병원	21	병원	강남구	논현동	서울특별시 강남구 학동로 234, 담소유빌딩 (논현동)	127.0346344	37.5148664	20150720	8	02-542-2222	False
JDQ4MTg4MSM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz	대항병원	21	병원	서초구	방배동	서울특별시 서초구 남부순환로 2151, (방배동)	126.9878808	37.475619	19990724	23	02-6388-8114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz	더드림병원	21	병원	강남구	대치동	서울특별시 강남구 선릉로 404, 더드림병원 (대치동)	127.0509906	37.5009956	20220228	10	1661-1177	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz	더서울병원	21	병원	성북구	동선동4가	서울특별시 성북구 아리랑로 16, 3~7층 (동선동4가)	127.0165047	37.5942338	20170331	9	02-929-2114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz	더셀채원병원	21	병원	강동구	성내동	서울특별시 강동구 성내로 66, 채원자연통합병원빌딩 (성내동)	127.1270901	37.527672	20140421	1	02-2635-9933	False
JDQ4MTg4MSM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz	더힐병원	21	병원	송파구	가락동	서울특별시 송파구 송이로 81, 지하2층~지상7층층 (가락동)	127.1204037	37.4987751	20240902	3	1555-1627	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz	덕수의료재단 서울브레인병원	21	병원	영등포구	영등포동4가	서울특별시 영등포구 영신로34길 5, (영등포동4가)	126.9018257	37.5200503	20110630	4	02-2678-8225	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz	두발로병원	21	병원	강남구	신사동	서울특별시 강남구 압구정로30길 45, 2~4층 (신사동)	127.0294194	37.5243393	20210831	8	02-1833-2280	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz	디앤에프병원	21	병원	중랑구	중화동	서울특별시 중랑구 봉화산로 64, (중화동, 디엔에프병원)	127.0814897	37.601489	20111122	2	02-434-2119	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNzEjJDEjJDgjJDgz	러스크서울병원	21	병원	중랑구	망우동	서울특별시 중랑구 망우로 470, (망우동)	127.1043415	37.6001415	20200727	5	02-3426-0100	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz	로이병원	21	병원	종로구	평창동	서울특별시 종로구 평창문화로 75, 글로리아타운 2층일부,3,5층 (평창동)	126.9690288	37.6068376	20120516	6	02-1644-7541	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz	리더스병원	21	병원	강동구	성내동	서울특별시 강동구 천호대로 1044, (성내동)	127.1277443	37.5369609	20140912	4	02-333-3080	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz	리드힐병원	21	병원	은평구	역촌동	서울특별시 은평구 연서로 10, 지하2~지상9층 (역촌동)	126.9164512	37.6000012	20170929	6	02-382-7700	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz	린여성병원	21	병원	동대문구	장안동	서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)	127.0698145	37.572328	20111122	18	2244-1212	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz	마디세상병원	21	병원	중랑구	묵동	서울특별시 중랑구 동일로 890, (묵동)	127.0782087	37.6098944	20080404	10	02-978-8575	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz	메드렉스병원	21	병원	강남구	논현동	서울특별시 강남구 논현로 705, 메드렉스병원 (논현동)	127.0299828	37.5148973	20080626	10	02-6011-6000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz	메디아이여성병원	21	병원	노원구	상계동	서울특별시 노원구 노원로 448, (상계동, 메디아이여성병원)	127.067062	37.6564674	20060621	11	02-936-2122	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz	메디힐병원	21	병원	양천구	신월동	서울특별시 양천구 남부순환로 331, (신월동, 메디힐병원)	126.8278769	37.5372174	20010402	15	02-2604-7551	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz	모두가행복한연세병원	21	병원	강남구	논현동	서울특별시 강남구 선릉로 751, 카로시티Ⅲ 지하1층, 지상1층~7층 (논현동)	127.0392399	37.5217105	20230927	2	02-1600-2959	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz	목동제일여성병원	21	병원	양천구	신정동	서울특별시 양천구 중앙로 300, (신정동)	126.8518725	37.5230563	20180530	3	02-6927-3646	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz	목동현대웰병원	21	병원	구로구	고척동	서울특별시 구로구 중앙로 91, 본소클리닉스 (고척동)	126.8604343	37.505574	20140612	2	02-3666-1122	False
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz	미래본병원	21	병원	송파구	신천동	서울특별시 송파구 송파대로 562, 2,3,8층 (신천동, 한빛프라자,삼성웰리스아파트)	127.0995242	37.5153483	20140206	5	02-1899-5230	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz	미병원	21	병원	강남구	신사동	서울특별시 강남구 논현로168길 35, 목산빌딩, 지하2층, 3~5층 (신사동)	127.0312234	37.5234744	20071217	1	02-541-7222	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz	민병원	21	병원	강북구	미아동	서울특별시 강북구 도봉로 155, 서울민병원 (미아동)	127.0272803	37.6226164	20080414	13	02-982-3114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDQjJDgz	민트병원	21	병원	송파구	문정동	서울특별시 송파구 정의로8길 7, 한스빌딩 1~4층 (문정동)	127.1159205	37.4862139	20170131	14	02-2088-3000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz	바로선병원	21	병원	도봉구	창동	서울특별시 도봉구 도봉로 628, (창동, 바로선병원)	127.0421237	37.6603375	20050516	15	02-1666-5853	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz	바른본병원	21	병원	광진구	능동	서울특별시 광진구 천호대로 630, (능동)	127.0871436	37.5537921	20111226	4	02-1577-9844	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNTEjJDEjJDIjJDgz	바른사랑병원	21	병원	관악구	신림동	서울특별시 관악구 신원로 35, 삼모 더 프라임 타워 3,7층 (신림동)	126.9290563	37.4823204	20201222	6	02-878-8875	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz	반도정형외과병원	21	병원	중구	신당동	서울특별시 중구 동호로 202, 반도정형외과 (신당동)	127.010117	37.5560086	20060302	7	2252-0202	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz	방병원	21	병원	노원구	공릉동	서울특별시 노원구 동일로 989, 1~9층 (공릉동)	127.0750336	37.6184022	20051215	15	02-1577-4447	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz	방화병원	21	병원	강서구	방화동	서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)	126.814012	37.5732419	20120720	3	02-2666-7582	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz	본바움병원	21	병원	은평구	대조동	서울특별시 은평구 불광로 29, 3~11층 (대조동)	126.928917	37.6110152	20260303	7	02-6354-0100	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz	본서부병원	21	병원	은평구	응암동	서울특별시 은평구 은평로 133, (응암동)	126.922605	37.6007663	20020805	7	02-3156-5000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz	비에비스나무병원	21	병원	강남구	논현동	서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,11층 (논현동)	127.0324057	37.5095709	20080909	12	1577-7502	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz	비에스코아이비인후과병원	21	병원	강서구	내발산동	서울특별시 강서구 강서로 323, 4~8층 (내발산동)	126.8365498	37.5546873	20220428	9	02-6953-8226	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz	빠른병원	21	병원	송파구	송파동	서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)	127.1097102	37.5074505	20140428	4	02-423-8288	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz	사랑의병원	21	병원	관악구	봉천동	서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )	126.9562934	37.4796227	20060101	10	02-880-0114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz	사랑플러스병원	21	병원	강동구	명일동	서울특별시 강동구 양재대로 1580, (명일동)	127.1436234	37.5466916	20120803	13	02-1661-9991	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz	사회복지법인 성가소비녀회 성가복지병원	21	병원	성북구	하월곡동	서울특별시 성북구 종암로 191, (하월곡동)	127.0307411	37.6069387	19851202	5	02-940-1500	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz	삼성미래여성병원	21	병원	구로구	오류동	서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)	126.8404114	37.4912147	20120709	12	02-2682-2100	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz	새길병원	21	병원	영등포구	영등포동6가	서울특별시 영등포구 영중로 59, (영등포동6가)	126.9046993	37.5216832	20151127	4	02-1522-0075	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz	새로운병원	21	병원	강남구	논현동	서울특별시 강남구 학동로 121, 새로운병원빌딩 지하1층일부~7층 (논현동)	127.0243422	37.5122594	20210531	10	1577-0212	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz	새숨병원	21	병원	송파구	문정동	서울특별시 송파구 정의로8길 4, KDG70타워 2,3,4층 (문정동)	127.1157088	37.485699	20200831	3	02-449-7588	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz	새움병원	21	병원	금천구	독산동	서울특별시 금천구 시흥대로139길 8, 새움병원 (독산동)	126.8976554	37.4730529	20101108	17	02-1577-7015	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNTEjJDEjJDYjJDgz	새힘병원	21	병원	노원구	상계동	서울특별시 노원구 노원로 416, (상계동)	127.0679083	37.6537182	20230201	5	02-6956-1231	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz	서울21세기병원	21	병원	서초구	서초동	서울특별시 서초구 서초중앙로 39, (서초동)	127.0157273	37.4852908	20030901	10	02-3477-0880	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz	서울고든병원	21	병원	강서구	등촌동	서울특별시 강서구 양천로 600, 파인블루빌딩 지하1층,2,7,8층 ,9,10호 (등촌동)	126.8646913	37.5554814	20121010	7	1670-0124	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz	서울나은병원	21	병원	동대문구	제기동	서울특별시 동대문구 왕산로 137, (제기동)	127.0387505	37.5785713	20110310	6	02-1544-6003	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz	서울노보스병원	21	병원	도봉구	도봉동	서울특별시 도봉구 도봉로 755, (도봉동)	127.0436246	37.6718832	19930203	11	02-3492-3251	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz	서울대효병원	21	병원	금천구	시흥동	서울특별시 금천구 시흥대로 230, 서평빌딩 5,6,7층 (시흥동)	126.9012036	37.4544278	20111021	4	02-896-2114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz	서울대효병원	21	병원	강서구	내발산동	서울특별시 강서구 강서로47가길 33, 덕산빌딩 2,3,4,5,6층 (내발산동)	126.835767	37.5511213	20100308	4	02-2663-1114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz	서울라본병원	21	병원	중랑구	망우동	서울특별시 중랑구 망우로 476, (망우동)	127.1050937	37.6003119	20080901	7	02-2209-6677	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDYjJDgz	서울미즈병원	21	병원	강동구	천호동	서울특별시 강동구 천호대로 1043, (천호동)	127.128117	37.5376208	20031205	32	02-470-9114	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDAjJDgz	서울바른병원	21	병원	영등포구	신길동	서울특별시 영등포구 여의대방로 145, 2~7층 (신길동, 세인트빌딩)	126.9199903	37.5002105	20151214	8	02-2098-8000	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz	서울바른세상병원	21	병원	금천구	독산동	서울특별시 금천구 시흥대로 421, (독산동, 건국빌딩)	126.8978236	37.4712438	20151202	9	02-2111-9700	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz	서울병원	21	병원	은평구	대조동	서울특별시 은평구 진흥로 191, (대조동)	126.9307507	37.608851	20020625	6	02-357-9964	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz	서울병원	21	병원	송파구	가락동	서울특별시 송파구 오금로 290, (가락동)	127.1247204	37.5039282	19980605	17	02-405-8500	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz	서울본브릿지병원	21	병원	강남구	도곡동	서울특별시 강남구 도곡로 214, 롤스웰빌딩,지하2층, 지하1층, 지상1층 일부, 지상2~7층  (도곡동)	127.0424459	37.4924788	20200515	10	02-1899-0090	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz	서울본원병원	21	병원	송파구	송파동	서울특별시 송파구 백제고분로 407, (송파동, 지하 2층~7층)	127.1099004	37.5075981	20091006	5	1899-2225	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz	서울석병원	21	병원	송파구	가락동	서울특별시 송파구 송이로 148, (가락동)	127.1240445	37.4937452	20150121	5	02-403-7585	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz	서울세계로병원	21	병원	송파구	거여동	서울특별시 송파구 위례서로 248, 지하1층, 2층, 5~12층 (거여동)	127.1422629	37.4866428	20210225	12	02-1670-9111	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz	서울센트럴병원	21	병원	관악구	봉천동	서울특별시 관악구 남부순환로 1814, 대연빌딩 3,4,8,9층 (봉천동)	126.9516001	37.4810595	20250924	7	1600-3565	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz	서울송도병원	21	병원	중구	신당동	서울특별시 중구 다산로 78, 송도병원 (신당동)	127.0082458	37.5513137	19940225	39	02-2231-0900	False
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz	서울숭인병원	21	병원	종로구	숭인동	서울특별시 종로구 종로 386, 6.7.8.9층 (숭인동)	127.0203571	37.5740802	20180416	5	02-737-7582	False
